condition,episode,mean_steps,std_steps
phi_full,399,222.0,85.62028575830224
phi_full,400,201.58333333333334,97.09828211090498
phi_full,401,223.33333333333334,107.54792213499783
phi_full,402,194.08333333333334,78.91288269703215
phi_full,403,288.8333333333333,90.55001687219917
phi_full,404,226.0,99.3763888791833
phi_full,405,196.25,92.14492661020465
phi_full,406,219.5,111.47757622051172
phi_full,407,235.41666666666666,102.14651106240596
phi_full,408,269.75,99.78570789446754
phi_full,409,213.66666666666666,101.11572028566522
phi_full,410,230.58333333333334,106.63290481314336
phi_full,411,289.75,94.71019392511734
phi_full,412,174.66666666666666,73.08708656269056
phi_full,413,215.08333333333334,115.53820315760882
phi_full,414,218.5,92.07469793596935
phi_full,415,209.58333333333334,92.43507481230031
phi_full,416,253.66666666666666,102.28581958848883
phi_full,417,264.1666666666667,103.73912258909633
phi_full,418,196.41666666666666,90.54414975886381
phi_full,419,246.25,104.50608036537076
phi_full,420,234.91666666666666,98.83779500890448
phi_full,421,240.08333333333334,101.4720473277685
phi_full,422,187.5,99.52930891618476
phi_full,423,219.25,97.46976026782187
phi_full,424,225.66666666666666,99.62122709989518
phi_full,425,278.9166666666667,100.82117695316903
phi_full,426,219.58333333333334,100.01954670074356
phi_full,427,224.41666666666666,92.96366524376907
phi_full,428,185.66666666666666,86.9754115955896
phi_full,429,189.75,100.9522370562766
phi_full,430,238.16666666666666,83.67380447640441
phi_full,431,228.0,100.09079211729052
phi_full,432,199.75,92.5509994543549
phi_full,433,268.75,97.37566858991693
phi_full,434,290.25,89.0740562678045
phi_full,435,222.08333333333334,109.32860126954682
phi_full,436,244.0,89.6093373110935
phi_full,437,253.16666666666666,109.88390338089663
phi_full,438,244.58333333333334,95.54009484097355
phi_full,439,257.4166666666667,91.14316424663393
phi_full,440,240.5,104.74850834260123
phi_full,441,265.5,98.20683954457212
phi_full,442,216.08333333333334,102.70626265661159
phi_full,443,265.6666666666667,101.1305536862569
phi_full,444,238.75,97.58511242329266
phi_full,445,245.58333333333334,103.06507518176186
phi_full,446,256.9166666666667,111.12189878187328
phi_full,447,227.0,105.54619841567009
phi_full,448,215.75,95.63744472398525
phi_full,449,245.5,96.83620190817068
phi_full,450,244.41666666666666,97.35883655609055
phi_full,451,204.25,97.2335033137584
phi_full,452,191.41666666666666,95.08808051252036
phi_full,453,237.66666666666666,98.73224172252728
phi_full,454,247.0,98.32937845154248
phi_full,455,244.66666666666666,97.28509078419411
phi_full,456,238.66666666666666,99.83013350464655
phi_full,457,216.33333333333334,100.79875440147507
phi_full,458,236.83333333333334,102.21858387244897
phi_full,459,237.33333333333334,106.7601153157031
phi_full,460,233.25,83.55050867589019
phi_full,461,219.33333333333334,114.81240738216793
phi_full,462,218.58333333333334,102.1905559345981
phi_full,463,249.0,92.23791700452333
phi_full,464,221.25,110.97005977589932
phi_full,465,200.5,91.75828754577613
phi_full,466,206.83333333333334,104.7742281712869
phi_full,467,217.83333333333334,97.78704185911114
phi_full,468,216.16666666666666,115.9193924913151
phi_full,469,279.5,79.75431022835066
phi_full,470,281.8333333333333,98.62794848430248
phi_full,471,226.0,94.80594214851021
phi_full,472,226.66666666666666,96.18673967283063
phi_full,473,249.5,100.64665915965617
phi_full,474,273.8333333333333,96.46055612989637
phi_full,475,243.66666666666666,96.19193775410125
phi_full,476,290.8333333333333,82.43263242726687
phi_full,477,272.0,90.18499505645788
phi_full,478,245.0,97.78036612735708
phi_full,479,226.0,93.20854753365344
phi_full,480,169.83333333333334,85.68530925556739
phi_full,481,292.5833333333333,99.67067299640128
phi_full,482,251.91666666666666,101.82784355087865
phi_full,483,242.41666666666666,109.0209905884591
phi_full,484,253.91666666666666,113.87526680051683
phi_full,485,203.08333333333334,92.19585884891409
phi_full,486,234.58333333333334,115.78029361203438
phi_full,487,227.5,106.99883176932354
phi_full,488,246.91666666666666,93.58103291918839
phi_full,489,247.25,106.32977397386554
phi_full,490,188.83333333333334,83.24645471263159
phi_full,491,200.0,94.2266770435351
phi_full,492,229.25,107.51753732918799
phi_full,493,262.25,98.53690087136562
phi_full,494,252.5,96.27088517996151
phi_full,495,276.5833333333333,93.91792368280342
phi_full,496,221.16666666666666,100.9751069433562
phi_full,497,230.08333333333334,98.95071023269895
phi_full,498,212.08333333333334,103.63916435831045
phi_full,499,219.41666666666666,89.82154375327904
phi_full,500,242.66666666666666,110.84323264061827
